분류명,공간명(한글),공간명(영어),개관년도,지역,우편번호,주소,Latitude,Longitude
도서관,양천도서관,,    ,양천구  ,158-055,서울시 양천구 목동서로 113,37.5335044,126.8760979
지방문화원,양천문화원,,    ,양천구  ,158-885,서울시 양천구 목동서로 367,37.5165519,126.8632631
공연연습실(대학로),양천문화회관,,    ,양천구  ,158-885,서울시 양천구 목동서로 367,37.5165519,126.8632631
공연연습실(대학로),어린이공원 돔아트홀,,    ,광진구  ,143-847,서울시 광진구 능동로 216,37.5495886,127.081578
공연연습실(대학로),어린이회관 무지개극장,,    ,광진구  ,143-847,서울시 광진구 광나루로 441,37.5468015,127.0778337
전시시설,어반아트,,    ,강남구  ,135-889,서울시 강남구 압구정로12길 51,37.5265851,127.0373028
공연장,언더스탠드 에비뉴 아트스탠드,UNDER STAND AVENUE ART STAND,2016,성동구  ,4769,"서울시 성동구 왕십리로 63 (성수동1가, 언더 스탠드 에비뉴)",37.5435456,127.0436285
전시시설,얼갤러리,,    ,강남구  ,135-889,서울시 강남구 압구정로12길 51,37.5265851,127.0373028
전시시설,엔비전스,,    ,서대문구 ,120-833,서울시 서대문구 연세로 8-1,37.5563107,126.9372084
공연연습실(대학로),엔젤씨어터,,    ,양천구  ,158-050,서울시 양천구 안양천로 939,37.5305022,126.8816564
공연연습실(대학로),여해문화공간,,    ,중구   ,100-391,서울시 중구 장충단로 204,37.5631273,127.0072163
공연연습실(대학로),역삼1동 문화센터 문화예술회관,,    ,강남구  ,135-936,서울시 강남구 역삼로7길 16,37.4953545,127.0332497
도서관,역삼도서관,,    ,강남구  ,135-936,서울시 강남구 역삼로7길 16,37.4953545,127.0332497
청소년수련관,역삼청소년수련관,,    ,강남구  ,135-928,서울시 강남구 논현로 64길 7,37.4939785,127.0409155
공연연습실(대학로),연극사랑 솔나무극장,,    ,종로구  ,110-524,서울시 종로구 대학로11길 43,37.5824478,126.9993213
공연장,연극실험실 혜화동1번지,Hyehwa-dong 1st number,1993,종로구  ,       ,서울시 종로구 혜화동 88-1,37.5863902,127.001343
공연장,연세대학교 노천극장,,2000,서대문구 ,       ,서울시 서대문구 성산로 262 연세대학교 노천극장,37.5653121,126.9396955
공연연습실(대학로),연세대학교 백주년기념관,,    ,서대문구 ,120-749,서울시 서대문구 연세로 50,37.5646993,126.9394972
공연장,연우소극장,Yeonwoo Theater,1987,종로구  ,       ,서울시 종로구 혜화동 53-9 다림빌딩 지하 연우 소극장,37.5869494,127.0017166
공연연습실(대학로),연우소극장,,    ,종로구  ,110-530,서울시 종로구 창경궁로35길 21,37.5869556,127.0018827
공연장,연진아트홀,Champ Theater,2006,종로구  ,       ,서울시 종로구 동숭동 31-9,37.5803585,127.005287
공연연습실(대학로),열린극장,,    ,종로구  ,110-522,서울시 종로구 창경궁로 258-12,37.5837333,127.0004164
공연장,열림홀,openhall,2007,종로구  ,       ,서울시 종로구 연지동 136-25 가나의집 B2,37.5739232,127.0012448
공연연습실(대학로),영등포문화예술회관,,    ,영등포구 ,150-030,서울시 영등포구 신길로 275,37.5152382,126.9108539
지방문화원,영등포문화원,,    ,영등포구 ,150-030,서울시 영등포구 신길로 275,37.5152382,126.9108539
공연장,영등포아트홀,Yeongdeungpo Art Hall,2009,영등포구 ,       ,서울시 영등포구 제물포길 213번지 ,37.5223245,126.9101692
공연연습실(대학로),영등포아트홀,,    ,영등포구 ,150-720,서울시 영등포구 제물포길 213,37.5223245,126.9101692
복지관,영등포종합사회복지관,,    ,영등포구 ,150-851,서울시 영등포구 신길로13길 4,37.4973236,126.9076252
도서관,영등포평생학습관,,    ,영등포구 ,150-808,서울시 영등포구 버드나무로 15길 10,37.5205446,126.9122939
공연연습실(대학로),영산아트홀,,    ,영등포구 ,150-968,서울시 영등포구 여의공원로 101,37.5292525,126.9249131
공연연습실(대학로),영산양재홀,,    ,서초구  ,137-888,서울시 서초구 바우뫼로37길 45,37.4804761,127.0384054
공연연습실(대학로),예림당아트홀,,    ,강남구  ,135-756,서울시 강남구 언주로 337,37.4977905,127.044094
전시시설,예맥화랑,,    ,강남구  ,135-822,서울시 강남구 강남대로 546,37.5109052,127.021953
전시시설,예성화랑,,    ,종로구  ,110-170,서울시 종로구 인사동9길 31,37.5729188,126.9835549
공연장,예술공간 SM(구.스타시티SM스테이지),Starcity SM Stage,2013,종로구  ,       ,서울시 종로구 명륜4가 113-1 스타시티 빌딩,37.582024,127.000347
공연장,예술공간 라푸푸,,2012,종로구  ,       ,서울시 종로구 동숭동 26번지 지하,37.5830555,127.004009
공연장,예술공간 서울,Art Space Seoul,2012,종로구  ,       ,서울시 종로구 명륜2가 93번지,37.5851154,126.998316
공연장,예술공간 혜화,,    ,종로구  ,       ,서울시 종로구 혜화동 74-38,37.5866393,127.0004888
공연연습실(대학로),예술공간혜화,,    ,종로구  ,110-530,서울시 종로구 혜화로 10-3,37.5866393,127.0004888
공연장,예술극장나무와물,Life theater Tree & Water,2003,종로구  ,       ,서울시 종로구 명륜2가 8-1 B1,37.5848743,127.0003674
공연장,예술나무씨어터,artstree theater,2013,구로구  ,       ,서울시 구로구 구로5동 501 나인스에비뉴 B1 예술나무씨어터,37.5323957,126.8432848
공연장,예술마당 1관,Artmadang 1,2005,종로구  ,       ,서울시 종로구 이화동 139번지 예술마당 (110-500),37.5766289,127.0039406
공연장,예술마당 2관,Artmadang 2,2005,종로구  ,       ,서울시 종로구 이화동 139번지 예술마당 (110-500),37.5766289,127.0039406
공연장,유니플렉스 3관,uni plex,2013,종로구  ,       ,서울시 종로구 대학로 12길 64 복합문화예술공간 유니플렉스,37.5811328,127.0036997
공연장,예술마당 3관,Artmadang 3,2005,종로구  ,       ,서울시 종로구 이화동 139번지 예술마당 (110-500),37.5766289,127.0039406
공연장,예술마당 4관,Artmadang 4,2005,종로구  ,       ,서울시 종로구 이화동 139번지 예술마당,37.5766289,127.0039406
공연연습실(대학로),예술의전당,,    ,서초구  ,137-718,서울시 서초구 남부순환로 2406,37.4810859,127.0152453
미술관,예술의전당 서예관,,    ,서초구  ,137-718,서울시 서초구 남부순환로 2406,37.4810859,127.0152453
공연장,예술의전당 오페라극장,Seoul Arts Center Opera Theater,    ,서초구  ,       ,서울시 서초구 남부순환로 2406,37.4810859,127.0152453
공연장,예술의전당 자유소극장,Seoul Arts Center Jayu Theater,    ,서초구  ,       ,서울시 서초구 남부순환로 2406,37.4810859,127.0152453
공연장,예술의전당 제2지하보도,Seoul Arts Center The 2nd Underground passage,1989,서초구  ,       ,서울시 서초구 서초동 1451-95번지,37.4811543,127.0135045
공연장,예술의전당 토월극장,Seoul Arts Center Towol Theater,    ,서초구  ,       ,서울시 서초구 남부순환로 2406,37.4810859,127.0152453
공연연습실(대학로),예술종합학교(크누아홀),,    ,서초구  ,137-070,서울시 서초구 남부순환로 2374,37.4776487,127.0104477
공연장,예스24 스테이지,YES24 STAGE,2019,종로구  ,3086,서울시 종로구 대학로12길 21 (동숭동),37.5842964,127.0066348
전시시설,예원화랑,,    ,강남구  ,135-998,서울시 강남구 삼성로 319,37.5003433,127.059761
공연장,예인아트홀,Yein Art Hall,2018,강남구  ,135-956,서울시 강남구 도산대로81길 45 (청담동),37.5270391,127.0461894
전시시설,예화랑,,    ,강남구  ,135-888,서울시 강남구 압구정로 12길 18,37.5265851,127.0373028
공연연습실(대학로),오디토리움,,    ,강남구  ,135-975,서울시 강남구 봉은사로 524,37.5125207,127.0588194
도서관,오류도서관,,    ,구로구  ,152-890,서울시 구로구 경인로19길 29-6,37.4972064,126.8420372
공연장,오아시스극장,Oasis Theatre,2009,종로구  ,       ,서울시 종로구 동숭동 1-133 드라마하우스 3층 오아시스극장,37.5802558,127.0034944
전시시설,오온,ooooon,2022,송파구  ,5561,서울시 송파구 백제고분로7길 16-16 (잠실동),37.5097871,127.0807107
전시시설,오페라갤러리,,    ,강남구  ,135-955,서울시 강남구 압구정로 461,37.5252829,127.0472385
복지관,옥수종합사회복지관,,    ,성동구  ,133-839,서울시 성동구 한림말길 16-5,37.5404334,127.0127253
공연장,"올래홀 (구,두레홀 2관)",All Rae Hall,2005,종로구  ,       ,서울시 종로구 동숭동 1-97,37.5816082,127.0035317
공연연습실(대학로),올림픽기념국민생활관1,,    ,종로구  ,110-530,서울시 종로구 성균관로 91,37.5903566,126.9988422
박물관,옹기민속박물관,,    ,도봉구  ,132-890,서울시 도봉구 삼양로 574-41,37.654327,127.0132386
공연장,용산 랜드 시네마,Land Cinema,2002,용산구  ,       ,서울시 용산구 한강로 3가 16-9 용산전자랜드,37.5328141,126.9597276
도서관,용산도서관,,    ,용산구  ,140-899,서울시 용산구 두텁바위로 160,37.5520223,126.9800674
지방문화원,용산문화원,,    ,용산구  ,140-850,서울시 용산구 효창원로8길 28,37.5335207,126.9519225
공연연습실(대학로),용산아트홀,,    ,용산구  ,140-704,서울시 용산구 녹사평대로 150,37.5325615,126.990179
청소년수련관,용산청소년수련관,,    ,용산구  ,140-906,서울시 용산구 이촌로 71길 24,37.5212623,126.9732464
공연장,우리금융아트홀,Wooriarthall,2009,송파구  ,       ,서울시 송파구 방이동 88-2 올림픽공원 우리금융아트홀,37.5166667,127.125
공연장,우림청담씨어터,Woolim Theater,2002,강남구  ,       ,"서울시 강남구 청담동 86외 1. I&H빌딩 지하 2,3층 (학동사거리, 구 키네마 극장)",37.5238189,127.0396036
복지관,우면종합사회복지관,,    ,서초구  ,137-783,서울시 서초구 바우뫼로 7길 11,37.4701876,127.0242224
공연연습실(대학로),우석레파토리,,    ,종로구  ,110-810,서울시 종로구 이화장길 86-11,37.5792349,127.0051596
공연장,우석레퍼토리극장,Woosuk Repertory Theater,2002,종로구  ,       ,서울시 종로구 동숭동 192-8,37.5792349,127.0051596
전시시설,운우판화미술관,,    ,성북구  ,136-821,서울시 성북구 선잠로 12-11,37.5947826,126.9997723
공연연습실(대학로),워커힐 씨어터,,    ,광진구  ,143-800,서울시 광진구 워커힐로 177,37.5551679,127.1114168
전시시설,원엔제이갤러리,,    ,종로구  ,110-260,서울시 종로구 북촌로 31-14,37.5797569,126.9841434
도서관,월계문화정보도서관  ,,    ,노원구  ,139-848,서울시 노원구 월계로 319,37.6286393,127.0561006
복지관,월계종합사회복지관,,    ,노원구  ,139-770,서울시 노원구 초안산로 1길 51,37.6281255,127.0527822
복지관,월곡종합사회복지관,,    ,성북구  ,136-130,서울시 성북구 오패산로 16길 23,37.6088767,127.0374712
공연장,유니버설아트센터,Universal Arts Center,1981,광진구  ,       ,서울시 광진구 능동 25번지,37.5503951,127.087338
공연연습실(대학로),유니버설아트센터,,    ,광진구  ,143-847,서울시 광진구 천호대로 664,37.5503951,127.087338
공연연습실(대학로),유니클로악스홀,,    ,광진구  ,143-807,서울시 광진구 구천면로 20,37.545735,127.1080542
공연장,유니플렉스 1관,uni plex,2013,종로구  ,       ,서울시 종로구 대학로 12길 64 복합문화예술공간 유니플렉스,37.5811328,127.0036997
공연장,유니플렉스 2관,uni plex,2013,종로구  ,       ,서울시 종로구 대학로 12길 64 복합문화예술공간 유니플렉스,37.5811328,127.0036997
복지관,유린원광종합사회복지관,,    ,중랑구  ,131-866,서울시 중랑구 신내로 56,37.6041991,127.0960164
공연연습실(대학로),유림아트홀,,    ,강남구  ,135-892,서울시 강남구 압구정로28길 49,37.5232923,127.027693
공연장,유시어터,You Theater,1999,강남구  ,       ,서울시 강남구 청담2동 22-13,37.5190418,127.0464364
공연연습실(대학로),유시어터,,    ,강남구  ,135-950,서울시 강남구 도산대로58길 16,37.5222431,127.0412593
전시시설,유아트스페이스,,    ,강남구  ,135-956,서울시 강남구 압구정로 71길 10,37.5273838,127.0458454
전시시설,유영공간,Space uooyoung,2020,성북구  ,2836,서울시 성북구 성북로16가길 1 (성북동),37.5939579,127.0003916
전시시설,윤갤러리,,    ,종로구  ,110-290,서울시 종로구 인사동4길 9,37.5732351,126.9866569
공연연습실(대학로),윤당아트홀,,    ,강남구  ,135-895,서울시 강남구 언주로 844,37.5256443,127.0338682
공연장,윤당아트홀1관,YOONDANG ARTHALL,2009,강남구  ,       ,서울시 강남구 신사동 634-10번지 윤당빌딩,37.5256241,127.0337152
공연장,윤당아트홀2관,YOONDANG ARTHALL,2009,강남구  ,       ,서울시 강남구 신사동 634-10번지 윤당빌딩,37.5256241,127.0337152
도서관,은천동 작은 도서관,,    ,관악구  ,151-843,서울시 관악구 봉천로 33나길 30,37.4853082,126.9424256
도서관,은평구립도서관,,    ,은평구  ,122-042,서울시 은평구 통일로 78가 길 13-84,37.6240118,126.923912
공연장,은평문화예술회관,Eun-Pyeong Culture Art Center,1996,은평구  ,       ,서울시 은평구 예술의 길 67번지,37.6191784,126.9270142
문예회관,은평문화예술회관,,    ,은평구  ,122-829,서울시 은평구 녹번로 16,37.6039156,126.9283637
지방문화원,은평문화원,,    ,은평구  ,122-829,서울시 은평구 녹번로 16,37.6039156,126.9283637
복지관,은평종합사회복지관,,    ,은평구  ,122-872,서울시 은평구 은평터널로 48,37.5850615,126.8993062
청소년수련관,은평청소년수련관,,    ,은평구  ,122-913,서울시 은평구 백련산로 4길 16,37.5942391,126.9248841
도서관,응암정보도서관,,    ,은평구  ,122-010,서울시 은평구 가좌로7길 15,37.5859995,126.9196208
복지관,이대종합사회복지관,,    ,서대문구 ,120-866,서울시 서대문구 북아현로 19길 58-21,37.5641671,126.952626
공연장,이랑씨어터,Erang Theater,2000,종로구  ,       ,서울시 종로구 동숭동 187-12(태림빌딩 지하층),37.5796956,127.0042901
공연연습실(대학로),이랑씨어터,,    ,종로구  ,110-810,서울시 종로구 이화장길 99,37.5796956,127.0042901
전시시설,이목화랑,,    ,종로구  ,110-260,서울시 종로구 북촌로 94,37.5851916,126.9854236
전시시설,이엠아트갤러리,,    ,강남구  ,135-948,서울시 강남구 선릉로148길 27,37.522475,127.0425132
공연연습실(대학로),이영란의 감성놀이터,,    ,종로구  ,110-809,서울시 종로구 대학로8가길 52,37.5830042,127.0026459
공연연습실(대학로),이원문화센터 ,,    ,마포구  ,121-736,서울시 마포구 마포대로 12,37.5379078,126.9444349
전시시설,이형아트센터,,    ,종로구  ,110-300,서울시 종로구 인사동길 34-1,37.5738423,126.9856096
공연장,이화여고 100주년 기념관,EWHA 100th Memorial Hall,    ,중구   ,       ,서울시 중구 정동 32번지,37.5658654,126.9713247
공연연습실(대학로),이화여고100주년기념관,,    ,중구   ,100-120,서울시 중구 정동길 26,37.5658654,126.9713247
전시시설,이화익갤러리,,    ,종로구  ,110-180,서울시 종로구 율곡로3길 67,37.5785693,126.9820192
공연장,익스트림씨어터,,2008,종로구  ,       ,서울시 종로구 동숭동 1-33번지 21C빌딩 5층 껌 아트홀,37.5826444,127.0021334
공연장,익스트림씨어터 1관,Extreme Theater -1,2012,종로구  ,       ,서울시 종로구 동숭동 1-33 21세기빌딩 5층,37.5827062,127.0021527
공연연습실(대학로),익스트림씨어터 1관 ,,    ,종로구  ,110-809,서울시 종로구 대학로 128,37.5827062,127.0021527
공연장,익스트림씨어터 2관,Extreme Theater -2,2012,종로구  ,       ,서울시 종로구 동숭동 1-96번지,37.5816056,127.0037221
공연연습실(대학로),익스트림씨어터 2관 ,,    ,종로구  ,110-809,서울시 종로구 대학로10길 26,37.5816056,127.0037221
공연연습실(대학로),익스트림씨어터2관,,    ,종로구  ,110-809,서울시 종로구 대학로10길 26,37.5816056,127.0037221
전시시설,인사갤러리,,    ,종로구  ,110-300,서울시 종로구 인사동10길 10,37.5739997,126.985623
공연장,인산아트홀(구.로빈아트홀),Insan Art Hall,2007,강남구  ,       ,서울시 강남구 대치동 949-1 코니빌딩 지하1층,37.5055716,127.0643795
공연장,인아소극장,Ina Theater,2004,종로구  ,       ,서울시 종로구 명륜2가 21-10,37.5839058,127.0005886
미술관,일민미술관,,    ,종로구  ,110-050,서울시 종로구 세종로 139,37.5695495,126.9776653
전시시설,일상예술창작센터,,    ,마포구  ,121-865,서울시 마포구 성미산로 26길 29,37.5625943,126.9231515
도서관,자양 제4동도서관,,    ,광진구  ,143-845,서울시 광진구 뚝섬로 26길 58,37.5341158,127.0662593
복지관,자양종합사회복지관,,    ,광진구  ,143-864,서울시 광진구 자양번영로 35,37.5328982,127.0752311
미술관,자하미술관,,    ,종로구  ,110-819,서울시 종로구 창의문로5가길 46,37.5893848,126.9603333
복지관,잠실종합사회복지관,,    ,송파구  ,138-861,서울시 송파구 올림픽로 12길 12,37.5104972,127.0826846
복지관,장안종합사회복지관,,    ,동대문구 ,130-842,서울시 동대문구 한천로 18길 48,37.5679961,127.0661691
복지관,장위종합사회복지관,,    ,성북구  ,136-826,서울시 성북구 한천로89길 13,37.5696447,127.0640524
전시시설,장은선갤러리,,    ,종로구  ,110-310,서울시 종로구 인사동10길 23-8,37.5747801,126.9861921
공연장,전자쌀롱 독각귀홀,jeonja salon dokkakki,2012,용산구  ,       ,서울시 용산구 한강로 3가 16-9 전자랜드 신관 광장층 34호,37.5328141,126.9597276
공연장,전쟁기념관 문화극장,The War Memorial of Korea- Cultural Theater&nbsp;,    ,용산구  ,       ,서울시 용산구 용산동 1가 8번지,37.5363171,126.9771144
공연장,전통연희상설극장 광화문아트홀,Gwanghwamun Art Hall,2007,종로구  ,       ,서울시 종로구 사직동 284-1,37.5742758,126.9646707
도서관,정다운 도서관,,    ,강남구  ,135-950,서울시 강남구 학동로 67길 11,37.5191111,127.0464381
도서관,정독도서관,,    ,종로구  ,110-210,서울시 종로구 북촌로 5길 48,37.5807787,126.9830411
공연연습실(대학로),정동 경향아트홀,,    ,중구   ,100-702,서울시 중구 정동길 3,37.5681697,126.9699923
공연장,정동극장,Chongdong Theater,1995,중구   ,       ,서울시 중구 정동길 41(정동 8-11) (재) 정동극장,37.5658718,126.9725764
공연연습실(대학로),정동극장,,    ,중구   ,100-120,서울시 중구 정동길 43,37.5658794,126.9728864
복지관,정릉종합사회복지관,,    ,성북구  ,136-855,서울시 성북구 솔샘로5길 92,37.6111996,127.0012869
공연장,정보소극장,Joungbo Theater,1993,종로구  ,       ,서울시 종로구 동숭동 1-81 지하,37.5824904,127.0037339
전시시설,제로 투 원,0 to 1,2020,마포구  ,3962,서울시 마포구 망원동 472-19,37.5623171,126.9039841
공연장,제이에이치(JH) 아트홀,JH Art Hall,2012,종로구  ,       ,서울시 종로구 동숭동 1-50번지 2층,37.5830057,127.0030586
전시시설,조선화랑,,    ,강남구  ,135-090,서울시 강남구 봉은사로 524,37.5125207,127.0588194
전시시설,조현화랑 청담,,    ,강남구  ,135-955,서울시 강남구 압구정로 461,37.5252829,127.0472385
공연연습실(대학로),종로구민회관 대강당,,    ,종로구  ,110-840,서울시 종로구 지봉로5길 7-5,37.5735118,127.0144845
도서관,종로도서관,,    ,종로구  ,110-054,서울시 종로구 사직로 9길 15-14,37.5759361,126.967264
지방문화원,종로문화원,,    ,종로구  ,110-190,서울시 종로구 율곡로 5,37.5761265,126.9803089
