"동별(1)",동별(2),동별(3),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"동별(1)",동별(2),동별(3),총 수급자,총 수급자,총 수급자,일반수급자,일반수급자,조건부 수급자,조건부 수급자,특례수급자,특례수급자,시설수급자,시설수급자
"동별(1)",동별(2),동별(3),가구 (가구),시설 (개소),인원 (명),가구 (가구),인원 (명),가구 (가구),인원 (명),가구 (가구),인원 (명),시설 (개소),인원 (명)
"본청",동작구,신대방2동,456,-,589,382,486,70,99,4,4,-,-
"본청",동작구,흑석동,650,-,863,552,720,96,141,2,2,-,-
"본청",동작구,노량진1동,972,-,1213,851,1047,113,158,8,8,-,-
"본청",동작구,사당2동,464,-,589,400,495,61,91,3,3,-,-
"본청",동작구,기타,25,16,359,25,24,-,-,-,-,16,335
"본청",관악구,소계,17573,33,22941,14466,17976,2571,3926,536,653,33,386
"본청",관악구,보라매동,846,-,1158,700,920,122,208,24,30,-,-
"본청",관악구,청림동,481,-,620,417,518,47,78,17,24,-,-
"본청",관악구,행운동,842,-,1040,721,871,101,146,20,23,-,-
"본청",관악구,낙성대동,367,-,444,289,338,67,90,11,16,-,-
"본청",관악구,중앙동,488,-,608,414,503,61,91,13,14,-,-
"본청",관악구,인헌동,579,-,761,494,631,65,110,20,20,-,-
"본청",관악구,남현동,300,-,365,232,268,62,89,6,8,-,-
"본청",관악구,서원동,691,-,918,543,708,126,184,22,26,-,-
"본청",관악구,신원동,896,-,1123,734,887,129,195,33,41,-,-
"본청",관악구,서림동,938,-,1200,723,898,197,280,18,22,-,-
"본청",관악구,신사동,930,-,1249,755,988,158,245,17,16,-,-
"본청",관악구,신림동,750,-,846,577,650,159,182,14,14,-,-
"본청",관악구,난향동,481,-,654,404,536,48,82,29,36,-,-
"본청",관악구,조원동,596,-,724,503,609,84,104,9,11,-,-
"본청",관악구,대학동,1211,-,1353,928,1036,237,269,46,48,-,-
"본청",관악구,은천동,1255,-,1638,1089,1370,122,214,44,54,-,-
"본청",관악구,성현동,1204,-,1570,1000,1254,135,238,69,78,-,-
"본청",관악구,청룡동,978,-,1166,818,959,128,168,32,39,-,-
"본청",관악구,난곡동,1527,-,2148,1268,1709,221,384,38,55,-,-
"본청",관악구,삼성동,1262,-,1612,1103,1352,131,227,28,33,-,-
"본청",관악구,미성동,944,-,1352,747,965,171,342,26,45,-,-
"본청",관악구,기타,7,33,392,7,6,-,-,-,-,33,386
"본청",서초구,소계,5062,7,7418,4452,6143,567,1066,43,54,7,155
"본청",서초구,서초1동,285,-,356,252,299,33,57,-,-,-,-
"본청",서초구,서초2동,108,-,157,95,133,13,24,-,-,-,-
"본청",서초구,서초3동,277,-,359,244,305,32,53,1,1,-,-
"본청",서초구,서초4동,65,-,70,61,66,4,4,-,-,-,-
"본청",서초구,잠원동,218,-,254,195,226,20,25,3,3,-,-
"본청",서초구,반포본동,3,-,10,2,7,1,3,-,-,-,-
"본청",서초구,반포1동,379,-,458,337,391,37,62,5,5,-,-
"본청",서초구,반포2동,7,-,7,7,7,-,-,-,-,-,-
"본청",서초구,반포3동,28,-,41,26,38,2,3,-,-,-,-
"본청",서초구,반포4동,72,-,117,58,87,14,30,-,-,-,-
"본청",서초구,방배본동,242,-,361,208,302,33,58,1,1,-,-
"본청",서초구,방배1동,246,-,320,217,274,24,41,5,5,-,-
"본청",서초구,방배2동,386,-,493,359,453,26,39,1,1,-,-
"본청",서초구,방배3동,106,-,137,89,111,16,25,1,1,-,-
"본청",서초구,방배4동,253,-,335,225,293,24,38,4,4,-,-
"본청",서초구,양재1동,1428,-,2293,1259,1952,157,322,12,19,-,-
"본청",서초구,양재2동,504,-,678,436,579,66,97,2,2,-,-
"본청",서초구,내곡동,453,-,815,380,618,65,185,8,12,-,-
"본청",서초구,기타,2,7,157,2,2,-,-,-,-,7,155
"본청",강남구,소계,10930,11,15840,8793,11557,1624,2883,513,797,11,603
"본청",강남구,신사동,179,-,246,155,206,21,35,3,5,-,-
"본청",강남구,논현1동,651,-,868,475,594,159,248,17,26,-,-
"본청",강남구,논현2동,353,-,489,251,325,82,135,20,29,-,-
"본청",강남구,삼성1동,110,-,168,75,110,32,55,3,3,-,-
"본청",강남구,삼성2동,344,-,466,269,336,61,101,14,29,-,-
"본청",강남구,대치1동,12,-,17,10,13,2,4,-,-,-,-
"본청",강남구,대치4동,468,-,657,347,485,97,148,24,24,-,-
"본청",강남구,역삼1동,870,-,1075,640,773,213,281,17,21,-,-
"본청",강남구,역삼2동,452,-,570,355,433,91,129,6,8,-,-
"본청",강남구,도곡1동,132,-,157,108,126,17,21,7,10,-,-
"본청",강남구,도곡2동,62,-,82,50,67,12,15,-,-,-,-
"본청",강남구,개포1동,125,-,162,103,115,16,32,6,15,-,-
"본청",강남구,개포4동,492,-,713,361,492,90,165,41,56,-,-
"본청",강남구,일원본동,83,-,125,73,99,10,26,-,-,-,-
"본청",강남구,일원1동,1203,-,1696,997,1322,145,279,61,95,-,-
"본청",강남구,일원2동,965,-,1311,849,1108,75,142,41,61,-,-
"본청",강남구,수서동,2580,-,3377,2199,2711,241,464,140,202,-,-
"본청",강남구,세곡동,1296,-,2342,1020,1681,181,472,95,189,-,-
"본청",강남구,압구정동,132,-,152,103,111,25,37,4,4,-,-
"본청",강남구,청담동,164,-,243,145,201,15,37,4,5,-,-
"본청",강남구,대치2동,118,-,141,97,113,16,24,5,4,-,-
"본청",강남구,개포2동,133,-,174,105,130,23,33,5,11,-,-
"본청",강남구,기타,6,11,609,6,6,-,-,-,-,11,603
"본청",송파구,소계,12048,23,17769,9846,13732,1926,3331,276,325,23,381
"본청",송파구,풍납1동,418,-,522,336,392,68,114,14,16,-,-
"본청",송파구,풍납2동,426,-,569,350,448,67,110,9,11,-,-
"본청",송파구,거여1동,425,-,560,357,449,61,104,7,7,-,-
"본청",송파구,거여2동,608,-,803,496,619,84,152,28,32,-,-
"본청",송파구,마천1동,1149,-,1639,954,1319,173,296,22,24,-,-
"본청",송파구,마천2동,1060,-,1509,863,1173,169,305,28,31,-,-
"본청",송파구,방이1동,213,-,328,180,263,29,60,4,5,-,-
"본청",송파구,방이2동,665,-,905,540,724,114,168,11,13,-,-
"본청",송파구,오륜동,9,-,9,9,9,-,-,-,-,-,-
"본청",송파구,오금동,988,-,1605,794,1253,166,317,28,35,-,-
"본청",송파구,송파1동,449,-,581,366,452,73,120,10,9,-,-
"본청",송파구,송파2동,264,-,359,202,262,56,90,6,7,-,-
"본청",송파구,석촌동,750,-,995,608,769,124,204,18,22,-,-
"본청",송파구,삼전동,837,-,1196,695,979,125,199,17,18,-,-
"본청",송파구,가락본동,551,-,739,462,621,80,109,9,9,-,-
"본청",송파구,가락1동,75,-,112,69,101,4,9,2,2,-,-
"본청",송파구,가락2동,396,-,576,314,443,70,120,12,13,-,-
"본청",송파구,문정1동,283,-,402,226,312,53,85,4,5,-,-
"본청",송파구,문정2동,85,-,96,77,87,8,9,-,-,-,-
"본청",송파구,잠실본동,748,-,949,581,730,161,213,6,6,-,-
"본청",송파구,잠실4동,26,-,31,24,28,2,3,-,-,-,-
"본청",송파구,잠실6동,24,-,34,20,27,4,7,-,-,-,-
"본청",송파구,잠실7동,7,-,11,7,11,-,-,-,-,-,-
"본청",송파구,잠실2동,27,-,33,23,28,4,5,-,-,-,-
"본청",송파구,잠실3동,44,-,54,39,46,4,7,1,1,-,-
"본청",송파구,장지동,950,-,1680,786,1336,140,311,24,33,-,-
"본청",송파구,위례동,570,-,1090,467,850,87,214,16,26,-,-
"본청",송파구,기타,1,23,382,1,1,-,-,-,-,23,381
"본청",강동구,소계,11923,24,16669,9967,13048,1695,2834,261,331,24,456
"본청",강동구,강일동,1433,-,2240,1178,1749,210,430,45,61,-,-
"본청",강동구,명일1동,300,-,375,257,319,36,47,7,9,-,-
"본청",강동구,명일2동,124,-,179,104,141,19,37,1,1,-,-
"본청",강동구,고덕1동,235,-,309,207,260,20,40,8,9,-,-
"본청",강동구,고덕2동,456,-,588,393,488,53,88,10,12,-,-
"본청",강동구,암사2동,144,-,170,126,148,17,21,1,1,-,-
"본청",강동구,암사3동,103,-,133,93,113,10,20,-,-,-,-
"본청",강동구,천호1동,1247,-,1659,1034,1335,181,283,32,41,-,-
"본청",강동구,천호3동,1117,-,1402,945,1147,146,224,26,31,-,-
"본청",강동구,성내1동,235,-,331,204,279,29,50,2,2,-,-
"본청",강동구,성내2동,770,-,930,647,772,109,141,14,17,-,-
"본청",강동구,성내3동,519,-,706,411,545,101,152,7,9,-,-
"본청",강동구,둔촌1동,1,-,1,1,1,-,-,-,-,-,-
"본청",강동구,둔촌2동,413,-,536,343,429,63,100,7,7,-,-
"본청",강동구,암사1동,1351,-,1922,1129,1542,192,339,30,41,-,-
"본청",강동구,천호2동,1510,-,2002,1267,1623,210,338,33,41,-,-
"본청",강동구,길동,1241,-,1637,1015,1285,205,329,21,23,-,-
"본청",강동구,상일1동,292,-,396,248,313,40,78,4,5,-,-
"본청",강동구,상일2동,423,-,689,357,551,53,117,13,21,-,-
"본청",강동구,기타,9,24,464,8,8,1,-,-,-,24,456
